time,text,Sentiment
02:27:19,RT @pineapplecakes: oh shit sharon is going to end everyone in Vegas #majorcrimes,0
02:27:23,"RT @AShippersLife: 💜 While part of us loves seeing Sharon look like her old self &amp; in command, we know it’s her being in denial. And the mo…",1
02:27:35,RT @pineapplecakes: oh shit sharon is going to end everyone in Vegas #majorcrimes,0
02:27:37,"Julio, precious baby, muscle, dad, and apparently sex god. #MajorCrimes",0
02:27:46,Im just sitting here waiting for the other shoe (Sharon) to drop. #majorcrimes,0
02:27:52,"RT @MajorCrimesTNT: Tune in tomorrow for a special night of two new back-to-back episodes, starting with the 100th episode of #MajorCrimes!…",0
02:27:54,"Listen to Provenza, Andy, get Sharon home. #MajorCrimes",0
02:27:56,"Reminder after this night with #MajorCrimes: Don't you ever, EVER again get attached to a TV Show, Bárbara... don't do that to yourself.",0
02:28:05,"You two are too cute for words! Go out with him, Cami! He's gorgeous!
#savemajorcrimes @CBS @CBSTweet @CBSTVStudios… https://t.co/SgtJyUGJQZ",1
02:28:06,"Eu não acredito que isso teve 100 episódios, a lead é muito injustiçada em projs pqp https://t.co/NOYdt5Lwoc",0
02:28:10,"#TuesdayNightLineup:   
   #MajorCrimes ""Conspiracy Theory: Part 2"" (Encore: 99th Episode) on @tntdrama.",1
02:28:11,is there one or two new episodes tonight? #MajorCrimes,0
02:28:11,RT @RealTonyDenison: Tune in tonight - back to back #MajorCrimes episodes ! Double the #Shandy Double the Drama,0
02:28:27,RT @DanieldiTomass0: #WesNolan #CamillaPaige #Wami #Polan #MajorCrimes @danielditomasso @jessicameraz #SaveMajorCrimes https://t.co/52mgYcs…,0
02:28:31,"RT @SunnyShari: #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD Come on Andy, make her behave! https://t.co/aeCvOK2QAj",0
02:28:35,"RT @SunnyShari: You two are too cute for words! Go out with him, Cami! He's gorgeous!
#savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warner…",1
02:28:39,"RT @SunnyShari: #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD Come on Andy, make her behave! https://t.co/aeCvOK2QAj",0
02:28:48,#MajorCrimes Its bad when Provenza is telling Sharon what to do. She needs to slow down how can she not see this after a pacemaker even?,0
02:28:52,"#savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD 
Sharon, please rest! https://t.co/kwo9y85jTf",0
02:28:54,RT @DanieldiTomass0: #WesNolan #CamillaPaige #Wami #Polan #MajorCrimes @danielditomasso @jessicameraz #SaveMajorCrimes https://t.co/52mgYcs…,0
02:29:07,RT @DanieldiTomass0: #WesNolan #CamillaPaige #Wami #Polan #MajorCrimes @danielditomasso @jessicameraz #SaveMajorCrimes https://t.co/52mgYcs…,0
02:29:23,RT @BethMcKeeman: Not sure what I’m gonna do once #majorcrimes wraps. Anticipating some serious @RealTonyDenison &amp; @MaryMcDonnell10 withdra…,0
02:29:45,"RT @elaine03162002: Tony's GQ Daily, its sexy Flynn Tuesday, we have a very sexy Tony today😏. Don't forget to watch  #MajorCrimes ""Conspira…",0
02:30:23,RT @danielditomasso: @ilonarcari Tacos are innocent enough no? #majorcrimes,0
02:30:25,Commander Raydor needs to slow down or she'll have more serious heart problem like needing a heart transplant! She'… https://t.co/WyrEKtQj5E,0
02:30:54,"#TuesdayNightLineup:   
   #MajorCrimes ""Conspiracy Theory: Part 3"" (100th Episode) on @tntdrama.",1
02:31:25,We'll miss you! https://t.co/2mRcBBg8JF,0
02:31:28,RT @HOUY3: Tonight we celebrate the 💯 episode #MajorCrimes Conspiracy Theory Part3 9/8C &amp; Part4 10/9C on TNT watch LIVE! Tweet LIVE!  @CBS…,1
02:31:39,"#TuesdayNightLineup:   
   #MajorCrimes ""Conspiracy Theory: Part 4"" (101st Episode) on @tntdrama.",1
02:32:19,RT @pineapplecakes: oh shit sharon is going to end everyone in Vegas #majorcrimes,0
02:32:26,RT @DanieldiTomass0: #WesNolan #CamillaPaige #Wami #Polan #MajorCrimes @danielditomasso @jessicameraz #SaveMajorCrimes https://t.co/52mgYcs…,0
02:32:37,This!! 🙏🙏🙏 https://t.co/q3bXITMqxe,0
02:32:46,Really enjoying the scenes with Wes and Camilla on tonight’s episode of #MajorCrimes. Loving all the facial express… https://t.co/bugtp2coCe,1
02:32:54,#MajorCrimes many sex crimes end up being he said/she said,0
02:33:05,RT @danielditomasso: Tacos? My treat? @jessicameraz #MajorCrimes #wami,1
02:33:06,"Oh, hey, pinstripes! #majorcrimes",1
02:33:14,RT @smama_bear: 10 million viewers can’t be wrong- they are worth saving!! #SaveMajorCrimes @WarnerBrosEnt @warnerbrostv @CBSTweet @CBS @Al…,1
02:33:15,"Mary rockin' pinstripe coat... 
#MajorCrimes",1
02:33:24,I will always appreciate Andrea Hobbs. Always! @KatheMazur #MajorCrimes,1
02:33:27,Well it’s going to be a long night 🤭😲 #MajorCrimes100 #MajorCrimes,0
02:33:40,Hello DDA Hobbs! @KatheMazur #MajorCrimes,1
02:33:42,Geez at least help the girl. #MajorCrimes,1
02:33:42,@danielditomasso @jessicameraz I bet Wes will try again #Wami #MajorCrimes,1
02:33:47,Provenza quoting the rules at Sharon 😭 Someone hold me #MajorCrimes They’re come so far into a wonderful friendship. #Shazenza,1
02:33:51,#savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD https://t.co/rjLc6fdLUf,0
02:34:12,"THE RULES, SHARON! THE RULES!!!! 

Oh god. This Provenza moment. It is breaking me. #MajorCrimes #DarthForever",0
02:34:16,"""What happens in Vegas gets tried in Vegas"" Oh Andrea! #MajorCrimes",0
02:34:25,This scene between Sharon and Provenza breaks my heart! 💔😭😭 #MajorCrimes,0
02:34:32,#MajorCrimes Telling #DarthRaydor The Rules.,1
02:34:47,"㊗️100話🎊 もう100話目指して頑張りましょう💪
Congratulations on the great 💯episode!

#SaveMajorCrimes @WarnerBrosEnt  @warnerbrostv… https://t.co/yImJUCvLna",1
02:34:51,LOOK AT HOW FAR THESE TWO HAVE COME!!!!!!! #majorcrimes,1
02:34:53,Provie crying just did me in! 😢😢😢 #MajorCrimes,0
02:34:54,I’m loving every second of this new #MajorCrimes. @MaryMcDonnell10 is amazing.,1
02:35:03,Is it the son?  @MajorCrimesTNT #MajorCrimes,1
02:35:14,“It’s against the rules....:” again lol I love how they are writing this storyline! #MajorCrimes,1
02:35:25,Sharon is so strong and brave #MajorCrimes,1
02:35:26,Sharon is so stubborn... #MajorCrimes,0
02:35:35,What a great scene between Lt. Provenza and Commander Raydor. ❤️ #MajorCrimes,1
02:35:44,"Oh even Louie tried to get her to relax, Sharon stop being so stubborn! 😭 💔#MajorCrimes #Provenzasasoftie #Andytoldhim #ProFlynnza",0
02:35:48,"#MajorCrimes She looks familiar, was she in Avatar?",1
02:35:49,The scene with Sharon &amp; Provenza just now 😭 #MajorCrimes,0
02:36:04,oh boy andrea and amy power hour god bless #majorcrimes,1
02:36:07,Oh yeah...that slimy life coach snake.  That figures. @MajorCrimesTNT #MajorCrimes,0
02:36:12,"Oh my gosh! My heart, my heart!!!! Provenza crying when taking to Sharon!! This is a big deal!! #MajorCrimes",0
02:36:18,"Provenance sitting with Sharon, and finding it hard to talk!! 😭😭😭😭 Omg!! Provenance has grown to care about Sharon… https://t.co/er2K8XB0cj",0
02:36:24,"This is the most emotional scene I ever seen! Sharon and Provenza! Two talented actors, two wonderful characters! G… https://t.co/QWN3FWJLIm",1
02:36:31,😱😱😱😱😱😱😱 #MajorCrimes,1
02:36:32,"(But also, that scene with Sharon and Andy...) #MajorCrimes",1
02:36:53,"Just got a limited #MajorCrimes sticker, get yours now at https://t.co/OvX0SIyhD9! #telfie  (via @telfieapp)
https://t.co/EuSkmb3ufH",0
02:36:57,"oh crap. provenza cries, I cry. I can't. #MajorCrimes",0
02:37:07,RT @SunnyShari: #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD https://t.co/rjLc6fdLUf,0
02:37:20,I KNEW IT WAS THAT ASSHOLE!!! @MajorCrimesTNT #MajorCrimes,1
02:37:22,"RT @coulocl13: Oh even Louie tried to get her to relax, Sharon stop being so stubborn! 😭 💔#MajorCrimes #Provenzasasoftie #Andytoldhim #ProF…",0
02:37:23,"Okay, that scene with Provenza hurt my heart. Wow. 😟 #MajorCrimes #Ilovethisshow #ilovetheseactors #gwbailey… https://t.co/74MV0pdXMm",0
02:37:31,Amen! Bravo! #SaveMajorCrimes https://t.co/Lcmg48m6Ic,0
02:37:33,"RT @DanieldiTomass0: @danielditomasso #WesNolan and the rest of the 
 #MajorCrimes squad return tonight for two back-to-back episodes #Cons…",1
02:37:46,Did NOT see that one coming!!!! #MajorCrimes https://t.co/h5fJHFQCz2,0
02:38:05,Watching Major Crimes https://t.co/riodlxs1sD @tntdrama @MajorCrimesTNT #MajorCrimes #nowwatching #telfie (via… https://t.co/SW8wvDJXSZ,0
02:38:08,"Just got a limited #MajorCrimes sticker, get yours now at https://t.co/DFkb7X3MIE! #telfie  (via @telfieapp)
https://t.co/FyCDWsEUss",0
02:38:13,#MajorCrimes Was that @RobZimiga in the background as a cop.,1
02:38:14,Wow I'm so shook #MajorCrimes,0
02:38:16,Major Crimes Recap 12/19/17: Season 6 Episode 8 and Episode 9 “Conspiracy Theory: Part 3 and Part 4”… https://t.co/jhwLLGyKZb,1
02:38:53,Hobbs with the good hair @KatheMazur #majorcrimes,1
02:38:59,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV  Life coach??? Asshat,0
02:39:00,@MajorCrimesTNT I love this series and am so sad to see it go. It’s been a #greatrun and I’ll watch it over and over on dvd!! #MajorCrimes,0
02:39:11,RT @Variety: #MajorCrimes creator reflects on the 100th episode https://t.co/Xug6PSP7N5,1
02:39:21,Não precisava deixar a Sharon doente no final da série #MajorCrimes,0
02:39:37,"#MajorCrimes I hate motivational speakers, they know how to make it sound profound while they say nothing at all.",0
02:39:49,"#MajorCrimes ""No touching.""",1
02:39:52,Why isn't his wifr more shocked?! #MajorCrimes,0
02:40:02,Don't worry...Sharon's gonna get him...and it'll be a delicious downfall.  Heh!  @MajorCrimesTNT #MajorCrimes,0
02:40:07,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV CUFF HIM!!!!! Come on!!!!,1
02:40:08,"RT @MajorCrimesTNT: To honor the 100th episode tonight, the cast of #MajorCrimes celebrated 100 of your amazing comments! Thank you to all…",1
02:40:11,Arresting the guy on stage? Niiiiice. #majorcrimes,1
02:40:19,"Andrea Hobbs the woman of ""but"" 🙃 we are more alike than I thought! #MajorCrimes @KatheMazur",1
02:40:20,""" I'm actualizing my dream of arresting your husband"" 

Peak Provenza tbqh #MajorCrimes",0
02:40:27,“I’m actualizing my dream of arresting your husband.” #majorcrimes,1
02:40:27,#MajorCrimes Sykes + Julio Tag Team!!!!,1
02:40:49,@OlidaArnoe @MaryMcDonnell10 Thought the Doc said we are not there yet.  Maybe I misread the closed captions or who… https://t.co/FPv6qOHjwl,0
02:40:57,I wouldn't be surprised if the wife has some inkling about what her hubby's up to. #MajorCrimes @MajorCrimesTNT,0
02:40:57,#MajorCrimes Sykes + Julio Tag Team!!!! @RealRaymondCruz @KearranGiovanni,1
02:40:57,"trying to place the vegas ada. is she on #swat? ir's driving me nuts. ik from somewhere. #MajorCrimes",0
02:41:04,RT @staceykblack: Tonight is the 3rd and 4th episodes in this timely and important story arc on @MajorCrimesTNT Tune in! #majorcrimes #grat…,1
02:41:12,Do I look like I’m  joking? #MajorCrimes,1
02:41:24,"""Do I look like I'm joking?"" - Det. Sanchez #MajorCrimes",1
02:41:31,"RT @MajorCrimesHQ: ""Do I look like I'm joking?"" - Det. Sanchez #MajorCrimes",1
02:41:37,RT @MajorCrimesHQ: What a great scene between Lt. Provenza and Commander Raydor. ❤️ #MajorCrimes,1
02:41:38,RT @MajorCrimesTNT: Her team is worried about her. We're all worried about her. Tune in tonight for the 100th episode of #MajorCrimes. http…,0
02:41:38,RT @MajorCrimesHQ: Hello DDA Hobbs! @KatheMazur #MajorCrimes,1
02:41:43,RT @MajorCrimesHQ: Julio 😂 #MajorCrimes,1
02:41:55,RT @mary_kleitch: Please #savemajorcrimes @cbs https://t.co/xUSRFXG8C5,0
02:41:59,"💜 Oh, Provenza!! Trying to be the strong one/bad guy on #Shandy’s behalf, but even HE is emotional &amp; that makes us… https://t.co/YKm8hYEAxB",0
02:42:13,Love you Julio!!!! #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD https://t.co/nTzEbuZxOJ,0
02:42:16,You know you’re stressed when 41 minutes have passed and you can’t stop peeing #MajorCrimes,0
02:42:26,Watching the 100th episode of #MajorCrimes! https://t.co/IzYQR8AKCa,1
02:42:27,"RT @AShippersLife: 💜 Oh, Provenza!! Trying to be the strong one/bad guy on #Shandy’s behalf, but even HE is emotional &amp; that makes us 😢😢😢 t…",0
02:42:29,"Just got a limited #MajorCrimes sticker, get yours now at https://t.co/HPaXsNlEyk! #telfie  (via @telfieapp)
https://t.co/kMmIRVZlpr",0
02:42:36,"RT @AShippersLife: 💜 Oh, Provenza!! Trying to be the strong one/bad guy on #Shandy’s behalf, but even HE is emotional &amp; that makes us 😢😢😢 t…",0
02:42:43,@MajorCrimesTNT I just discovered this amazing show only last night. Where have you been all my life ❤#MajorCrimes,0
02:42:57,I seriously wish people would stop coming in and talking to me! Don't they know it's against the rules to disturb me during #MajorCrimes?!?,1
02:43:03,All the applause in the world for GW Bailey in that scene. He’s just broken my heart #MajorCrimes,1
02:43:05,"RT @SunnyShari: #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD Come on Andy, make her behave! https://t.co/aeCvOK2QAj",0
02:43:10,"RT @AShippersLife: 💜 While part of us loves seeing Sharon look like her old self &amp; in command, we know it’s her being in denial. And the mo…",1
02:43:26,Agreed! Beautiful scenes. I can't control all these emotions. #savemajorcrimes @CBS @CBSTweet @CBSTVStudios… https://t.co/Ci4IMqZ2Fi,0
02:43:30,"RT @irodorijapan: ㊗️100話🎊 もう100話目指して頑張りましょう💪
Congratulations on the great 💯episode!

#SaveMajorCrimes @WarnerBrosEnt  @warnerbrostv @CBSTwe…",1
02:44:20,"RT @irodorijapan: ㊗️100話🎊 もう100話目指して頑張りましょう💪
Congratulations on the great 💯episode!

#SaveMajorCrimes @WarnerBrosEnt  @warnerbrostv @CBSTwe…",1
02:44:44,"RT @irodorijapan: ㊗️100話🎊 もう100話目指して頑張りましょう💪
Congratulations on the great 💯episode!

#SaveMajorCrimes @WarnerBrosEnt  @warnerbrostv @CBSTwe…",1
02:44:51,"RT @AShippersLife: 💜 Oh, Provenza!! Trying to be the strong one/bad guy on #Shandy’s behalf, but even HE is emotional &amp; that makes us 😢😢😢 t…",0
02:44:53,"RT @MajorCrimesHQ: ""Do I look like I'm joking?"" - Det. Sanchez #MajorCrimes",1
02:45:04,He's like Edith from Downton Abbey. I just want him to be happy! Please @JamesADuff let Julio have a big happy fami… https://t.co/JdlvnXwcg2,0
02:45:22,RT @MajorCrimesTNT: Make the most of every day. #MajorCrimes https://t.co/DSFffMPQy1,1
02:45:25,Perfect 100th episode.  Love you guys. #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD https://t.co/7dtELwkBd1,0
02:45:44,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV Rusty...dump the bad penny!! GO AWAY GUS,0
02:45:45,RT @Variety: #MajorCrimes creator reflects on the 100th episode https://t.co/Xug6PSP7N5,1
02:45:51,Why is Gus giving him updates? Is he going to just keep showing up at his workplace?  Lordy. #MajorCrimes  @MajorCrimesTNT,0
02:45:52,RT @RealTonyDenison: Tune in tonight - back to back #MajorCrimes episodes ! Double the #Shandy Double the Drama,0
02:45:54,"#MajorCrimes Given Rusty's life, it's natural for him to have trust issues.",0
02:45:56,RT @SunnyShari: Agreed! Beautiful scenes. I can't control all these emotions. #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @…,0
02:45:58,Gus and Rusty conversation at the elevator. Gus too late #MajorCrimes,1
02:46:02,"oh gus. you can do better, baby. #majorcrimes",0
02:46:06,Hello Gus! @Rene_Rosado #MajorCrimes,1
02:46:09,"RT @AShippersLife: 💜 Oh, Provenza!! Trying to be the strong one/bad guy on #Shandy’s behalf, but even HE is emotional &amp; that makes us 😢😢😢 t…",0
02:46:13,Funny how the tables turned between Rusty and Gus.  #MajorCrimes,1
02:46:24,"RT @MajorCrimesHQ: ""Do I look like I'm joking?"" - Det. Sanchez #MajorCrimes",1
02:46:25,CARAMBA TEM MADAME PRESIDENT https://t.co/crW9nGZ0pf,0
02:46:46,You tell him Rusty! 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾 #MajorCrimes,1
02:46:54,"@MajorCrimesTNT #MajorCrimes @MajorCrimesTV  Gus, you suck for air and at life...GO AWAY",0
02:47:12,"Stop being a douche, Rusty. #MajorCrimes",0
02:47:15,Provenza teary 👀 while talking to Sharon regarding her cardiomyopathy.  #MajorCrimes,0
02:47:30,Why do I think Gus is going to be a victim of Stroh? #MajorCrimes  @MajorCrimesTNT,0
02:47:37,"Yeah Guss he has a few things on his plate. Lol 
#MajorCrimes",0
02:47:41,Rusty has more important things to worry about #MajorCrimes https://t.co/keBi4uIaOA,0
02:47:46,#MajorCrimes murder that looks like suicide or suicide?,0
02:47:48,this is cute and all but consider this: filling gusty screen time with amy/cami instead #majorcrimes,0
